DATE,DTB3,DTB4WK,DTB6,DTB1YR
15/01/2014,0.04,0.01,0.06,0.12
16/01/2014,0.04,0.01,0.07,0.11
17/01/2014,0.05,0.01,0.07,0.11
20/01/2014,.,.,.,.
21/01/2014,0.04,0.01,0.07,0.11
22/01/2014,0.04,0,0.07,0.1
23/01/2014,0.04,0.01,0.05,0.1
24/01/2014,0.04,0.04,0.06,0.1
27/01/2014,0.05,0.04,0.07,0.1
28/01/2014,0.05,0.05,0.07,0.1
29/01/2014,0.04,0.04,0.07,0.1
30/01/2014,0.02,0.04,0.06,0.09
31/01/2014,0.02,0.03,0.06,0.09
03/02/2014,0.05,0.04,0.07,0.1
04/02/2014,0.06,0.12,0.07,0.12
05/02/2014,0.07,0.13,0.07,0.12
06/02/2014,0.07,0.07,0.08,0.13
07/02/2014,0.08,0.1,0.09,0.12
10/02/2014,0.07,0.07,0.1,0.12
11/02/2014,0.05,0.05,0.1,0.12
12/02/2014,0.05,0.01,0.09,0.12
13/02/2014,0.03,0.01,0.08,0.12
14/02/2014,0.02,0.01,0.07,0.11
17/02/2014,.,.,.,.
18/02/2014,0.05,0.02,0.08,0.11
19/02/2014,0.06,0.04,0.09,0.1
20/02/2014,0.05,0.02,0.08,0.11
21/02/2014,0.05,0.02,0.08,0.11
24/02/2014,0.05,0.02,0.08,0.1
25/02/2014,0.05,0.04,0.08,0.1
26/02/2014,0.05,0.04,0.08,0.1
27/02/2014,0.04,0.04,0.07,0.1
28/02/2014,0.05,0.04,0.08,0.11
03/03/2014,0.05,0.04,0.08,0.11
04/03/2014,0.05,0.06,0.08,0.12
05/03/2014,0.06,0.06,0.09,0.13
06/03/2014,0.05,0.06,0.08,0.12
07/03/2014,0.06,0.06,0.09,0.13
10/03/2014,0.05,0.05,0.08,0.12
11/03/2014,0.05,0.06,0.08,0.13
12/03/2014,0.05,0.05,0.08,0.12
13/03/2014,0.05,0.06,0.08,0.12
14/03/2014,0.05,0.05,0.08,0.12
17/03/2014,0.06,0.05,0.08,0.12
18/03/2014,0.05,0.07,0.07,0.12
19/03/2014,0.06,0.07,0.09,0.14
20/03/2014,0.06,0.06,0.09,0.13
21/03/2014,0.06,0.05,0.08,0.13
24/03/2014,0.06,0.05,0.08,0.13
25/03/2014,0.05,0.05,0.08,0.12
26/03/2014,0.05,0.05,0.07,0.11
27/03/2014,0.04,0.02,0.06,0.11
28/03/2014,0.04,0.03,0.06,0.12
31/03/2014,0.05,0.03,0.07,0.12
01/04/2014,0.04,0.02,0.06,0.13
02/04/2014,0.02,0.02,0.06,0.12
03/04/2014,0.02,0.03,0.05,0.11
04/04/2014,0.03,0.03,0.05,0.11
07/04/2014,0.03,0.03,0.06,0.11
08/04/2014,0.03,0.04,0.06,0.11
09/04/2014,0.04,0.03,0.05,0.1
10/04/2014,0.04,0.03,0.06,0.09
11/04/2014,0.04,0.04,0.06,0.09
14/04/2014,0.04,0.03,0.06,0.1
15/04/2014,0.04,0.03,0.05,0.1
16/04/2014,0.04,0.03,0.05,0.1
17/04/2014,0.03,0.02,0.05,0.1
18/04/2014,.,.,.,.
21/04/2014,0.04,0.02,0.06,0.1
22/04/2014,0.03,0.02,0.06,0.1
23/04/2014,0.02,0.02,0.05,0.1
24/04/2014,0.01,0,0.04,0.09
25/04/2014,0.03,0.01,0.04,0.1
28/04/2014,0.03,0,0.05,0.09
29/04/2014,0.02,0.02,0.05,0.11
30/04/2014,0.03,0.02,0.05,0.11
01/05/2014,0.03,0.02,0.05,0.1
02/05/2014,0.02,0.01,0.05,0.1
05/05/2014,0.03,0.01,0.05,0.11
06/05/2014,0.03,0.03,0.05,0.1
07/05/2014,0.03,0.03,0.05,0.1
08/05/2014,0.03,0.02,0.05,0.1
09/05/2014,0.03,0.02,0.05,0.1
12/05/2014,0.03,0.02,0.05,0.09
13/05/2014,0.03,0.03,0.05,0.09
14/05/2014,0.03,0.02,0.05,0.09
15/05/2014,0.03,0.01,0.05,0.08
16/05/2014,0.03,0.01,0.05,0.08
19/05/2014,0.03,0.01,0.05,0.08
20/05/2014,0.03,0.04,0.06,0.08
21/05/2014,0.04,0.04,0.06,0.08
22/05/2014,0.03,0.03,0.05,0.08
23/05/2014,0.04,0.04,0.05,0.09
26/05/2014,.,.,.,.
27/05/2014,0.04,0.03,0.06,0.08
28/05/2014,0.04,0.04,0.05,0.1
29/05/2014,0.04,0.05,0.05,0.1
30/05/2014,0.04,0.05,0.06,0.1
02/06/2014,0.04,0.04,0.06,0.1
03/06/2014,0.04,0.04,0.06,0.1
04/06/2014,0.04,0.04,0.06,0.1
05/06/2014,0.04,0.03,0.06,0.1
06/06/2014,0.04,0.02,0.06,0.11
09/06/2014,0.04,0.03,0.06,0.1
10/06/2014,0.04,0.04,0.06,0.1
11/06/2014,0.04,0.03,0.06,0.1
12/06/2014,0.04,0.02,0.07,0.09
13/06/2014,0.04,0.02,0.07,0.1
16/06/2014,0.04,0.03,0.07,0.1
17/06/2014,0.04,0.03,0.07,0.1
18/06/2014,0.03,0.03,0.06,0.09
19/06/2014,0.02,0.01,0.05,0.08
20/06/2014,0.02,0.01,0.04,0.08
23/06/2014,0.03,0.02,0.06,0.08
24/06/2014,0.03,0.01,0.06,0.12
25/06/2014,0.03,0.01,0.05,0.11
26/06/2014,0.04,0.01,0.06,0.11
27/06/2014,0.03,0.02,0.06,0.1
30/06/2014,0.04,0.02,0.07,0.11
01/07/2014,0.02,0.03,0.06,0.1
02/07/2014,0.02,0.02,0.06,0.11
03/07/2014,0.01,0.01,0.06,0.1
04/07/2014,.,.,.,.
07/07/2014,0.04,0.02,0.06,0.11
08/07/2014,0.03,0.02,0.06,0.1
09/07/2014,0.03,0.03,0.06,0.1
10/07/2014,0.02,0.02,0.06,0.09
11/07/2014,0.02,0.02,0.07,0.1
14/07/2014,0.03,0.02,0.06,0.1
15/07/2014,0.02,0.02,0.06,0.1
16/07/2014,0.02,0.02,0.06,0.1
17/07/2014,0.02,0.02,0.06,0.09
18/07/2014,0.02,0.03,0.05,0.08
21/07/2014,0.03,0.02,0.06,0.09
22/07/2014,0.03,0.03,0.07,0.11
23/07/2014,0.03,0.03,0.05,0.11
24/07/2014,0.03,0.04,0.06,0.11
25/07/2014,0.03,0.03,0.06,0.11
28/07/2014,0.04,0.03,0.06,0.11
29/07/2014,0.02,0.03,0.06,0.11
30/07/2014,0.04,0.03,0.06,0.12
31/07/2014,0.03,0.01,0.05,0.11
01/08/2014,0.03,0.01,0.05,0.12
04/08/2014,0.04,0.02,0.06,0.11
05/08/2014,0.03,0.03,0.05,0.11
06/08/2014,0.03,0.03,0.05,0.1
07/08/2014,0.03,0.03,0.04,0.1
08/08/2014,0.03,0.03,0.05,0.09
11/08/2014,0.04,0.03,0.05,0.09
12/08/2014,0.03,0.05,0.05,0.09
13/08/2014,0.04,0.04,0.06,0.09
14/08/2014,0.04,0.04,0.06,0.09
15/08/2014,0.03,0.03,0.05,0.08
18/08/2014,0.03,0.02,0.05,0.09
19/08/2014,0.03,0.04,0.05,0.11
20/08/2014,0.04,0.04,0.06,0.12
21/08/2014,0.02,0.03,0.06,0.1
22/08/2014,0.03,0.04,0.06,0.1
25/08/2014,0.04,0.02,0.05,0.1
26/08/2014,0.03,0.04,0.05,0.11
27/08/2014,0.04,0.02,0.05,0.1
28/08/2014,0.03,0.02,0.05,0.1
29/08/2014,0.03,0.02,0.05,0.09
01/09/2014,.,.,.,.
02/09/2014,0.03,0.02,0.05,0.09
03/09/2014,0.03,0.02,0.05,0.1
04/09/2014,0.03,0.02,0.05,0.09
05/09/2014,0.03,0.02,0.05,0.09
08/09/2014,0.02,0.01,0.05,0.09
09/09/2014,0.02,0.01,0.05,0.1
10/09/2014,0.02,0.01,0.05,0.09
11/09/2014,0.02,0.01,0.05,0.09
12/09/2014,0.02,0.01,0.05,0.1
15/09/2014,0.02,0.01,0.05,0.1
16/09/2014,0.02,0.01,0.04,0.13
17/09/2014,0.02,0.01,0.05,0.12
18/09/2014,0.02,0.01,0.04,0.12
19/09/2014,0.02,0.01,0.04,0.11
22/09/2014,0.01,0,0.04,0.1
23/09/2014,0.01,0.01,0.04,0.1
24/09/2014,0.02,0.01,0.03,0.1
25/09/2014,0.01,0,0.03,0.09
26/09/2014,0.01,0.01,0.03,0.1
29/09/2014,0.02,0.01,0.05,0.1
30/09/2014,0.02,0.02,0.03,0.11
01/10/2014,0.02,0.01,0.04,0.09
02/10/2014,0.01,0.01,0.03,0.09
03/10/2014,0.01,0.01,0.03,0.09
06/10/2014,0.02,0.01,0.05,0.1
07/10/2014,0.02,0.02,0.04,0.09
08/10/2014,0.01,0.01,0.05,0.09
09/10/2014,0.01,0.02,0.05,0.09
10/10/2014,0.01,0.02,0.04,0.09
13/10/2014,.,.,.,.
14/10/2014,0.02,0.03,0.04,0.08
15/10/2014,0.02,0.02,0.05,0.1
16/10/2014,0.03,0.04,0.05,0.1
17/10/2014,0.02,0.03,0.05,0.11
20/10/2014,0.02,0.03,0.06,0.1
21/10/2014,0.02,0.04,0.06,0.1
22/10/2014,0.02,0.04,0.06,0.11
23/10/2014,0.01,0.02,0.06,0.1
24/10/2014,0.01,0.02,0.06,0.1
27/10/2014,0.02,0.03,0.06,0.1
28/10/2014,0.02,0.02,0.05,0.1
29/10/2014,0.03,0.01,0.07,0.1
30/10/2014,0.01,0.01,0.06,0.1
31/10/2014,0.01,0.01,0.05,0.1
03/11/2014,0.02,0.03,0.07,0.1
04/11/2014,0.03,0.04,0.06,0.1
05/11/2014,0.03,0.04,0.07,0.09
06/11/2014,0.03,0.04,0.06,0.11
07/11/2014,0.03,0.04,0.06,0.11
10/11/2014,0.02,0.04,0.07,0.1
11/11/2014,.,.,.,.
12/11/2014,0.02,0.05,0.07,0.14
13/11/2014,0.02,0.05,0.08,0.15
14/11/2014,0.02,0.04,0.07,0.15
17/11/2014,0.03,0.02,0.07,0.14
18/11/2014,0.02,0.04,0.07,0.13
19/11/2014,0.01,0.04,0.07,0.14
20/11/2014,0.02,0.04,0.07,0.13
21/11/2014,0.01,0.04,0.07,0.13
24/11/2014,0.02,0.04,0.08,0.13
25/11/2014,0.02,0.06,0.07,0.13
26/11/2014,0.02,0.06,0.07,0.13
27/11/2014,.,.,.,.
28/11/2014,0.02,0.04,0.07,0.12
01/12/2014,0.03,0.01,0.08,0.12
02/12/2014,0.03,0.04,0.08,0.12
03/12/2014,0.01,0.03,0.07,0.12
04/12/2014,0.02,0.03,0.08,0.12
05/12/2014,0.02,0.02,0.08,0.15
08/12/2014,0.03,0.03,0.1,0.15
09/12/2014,0.04,0.05,0.11,0.23
10/12/2014,0.03,0.05,0.1,0.21
11/12/2014,0.03,0.02,0.09,0.21
12/12/2014,0.02,0.02,0.09,0.19
15/12/2014,0.04,0.02,0.11,0.21
16/12/2014,0.03,0.03,0.11,0.2
17/12/2014,0.03,0.03,0.11,0.22
18/12/2014,0.04,0.04,0.12,0.24
19/12/2014,0.04,0.01,0.11,0.25
22/12/2014,0.05,0.01,0.16,0.26
23/12/2014,0.03,0.02,0.14,0.24
24/12/2014,0.01,0.01,0.14,0.24
25/12/2014,.,.,.,.
26/12/2014,0.01,0.01,0.1,0.24
29/12/2014,0.03,0.01,0.12,0.22
30/12/2014,0.03,0.03,0.12,0.2
31/12/2014,0.04,0.03,0.12,0.22
01/01/2015,.,.,.,.
02/01/2015,0.02,0.02,0.11,0.22
05/01/2015,0.03,0.02,0.1,0.23
06/01/2015,0.03,0.02,0.1,0.25
07/01/2015,0.03,0.02,0.09,0.25
08/01/2015,0.03,0.01,0.08,0.23
09/01/2015,0.02,0.02,0.08,0.21
12/01/2015,0.03,0.02,0.09,0.18
13/01/2015,0.03,0.02,0.08,0.19
14/01/2015,0.04,0.02,0.09,0.17
15/01/2015,0.03,0.03,0.08,0.15
16/01/2015,0.03,0.02,0.07,0.16
19/01/2015,.,.,.,.
20/01/2015,0.03,0.01,0.08,0.16
21/01/2015,0.03,0.01,0.08,0.16
22/01/2015,0.03,0.02,0.08,0.16
23/01/2015,0.02,0.02,0.07,0.16
26/01/2015,0.03,0.02,0.08,0.16
27/01/2015,0.02,0.02,0.08,0.15
28/01/2015,0.02,0.02,0.08,0.15
29/01/2015,0.03,0.01,0.07,0.15
30/01/2015,0.02,0.01,0.07,0.16
02/02/2015,0.02,0.01,0.07,0.15
03/02/2015,0.02,0.02,0.07,0.21
04/02/2015,0.01,0.01,0.06,0.2
05/02/2015,0.02,0.02,0.06,0.2
06/02/2015,0.02,0.01,0.07,0.25
09/02/2015,0.01,0.02,0.08,0.23
10/02/2015,0.01,0.02,0.08,0.24
11/02/2015,0.01,0.02,0.07,0.23
12/02/2015,0.02,0.02,0.07,0.22
13/02/2015,0.01,0.02,0.07,0.22
16/02/2015,.,.,.,.
17/02/2015,0.02,0.02,0.07,0.23
18/02/2015,0.02,0.02,0.07,0.21
19/02/2015,0.02,0.02,0.07,0.21
20/02/2015,0.02,0.02,0.07,0.21
23/02/2015,0.02,0.01,0.08,0.2
24/02/2015,0.02,0.02,0.08,0.2
25/02/2015,0.02,0.02,0.07,0.19
26/02/2015,0.03,0.02,0.07,0.19
27/02/2015,0.02,0.02,0.07,0.19
02/03/2015,0.02,0.02,0.08,0.19
03/03/2015,0.02,0.01,0.08,0.26
04/03/2015,0.01,0.01,0.08,0.25
05/03/2015,0.02,0.02,0.08,0.24
06/03/2015,0.01,0.02,0.08,0.26
09/03/2015,0.02,0.01,0.1,0.26
10/03/2015,0.02,0.03,0.1,0.24
11/03/2015,0.03,0.03,0.1,0.24
12/03/2015,0.03,0.03,0.1,0.23
13/03/2015,0.03,0.03,0.11,0.23
16/03/2015,0.05,0.02,0.15,0.24
17/03/2015,0.05,0.05,0.15,0.25
18/03/2015,0.03,0.02,0.12,0.21
19/03/2015,0.03,0.02,0.12,0.24
20/03/2015,0.01,0,0.11,0.22
23/03/2015,0.03,0.02,0.11,0.22
24/03/2015,0.02,0.03,0.11,0.22
25/03/2015,0.04,0.02,0.11,0.23
26/03/2015,0.03,0.02,0.13,0.26
27/03/2015,0.04,0.02,0.12,0.25
30/03/2015,0.04,0.02,0.14,0.24
31/03/2015,0.03,0.05,0.14,0.26
01/04/2015,0.03,0.02,0.12,0.26
02/04/2015,0.02,0.02,0.1,0.24
03/04/2015,0.02,0.04,0.1,0.2
06/04/2015,0.03,0.02,0.1,0.2
07/04/2015,0.02,0.02,0.1,0.21
08/04/2015,0.03,0.02,0.1,0.21
09/04/2015,0.03,0.02,0.1,0.21
10/04/2015,0.02,0.01,0.09,0.23
13/04/2015,0.03,0.02,0.11,0.22
14/04/2015,0.02,0.02,0.1,0.22
15/04/2015,0.02,0.02,0.08,0.21
16/04/2015,0.02,0.03,0.08,0.2
17/04/2015,0.01,0.03,0.08,0.21
20/04/2015,0.03,0.03,0.1,0.22
21/04/2015,0.03,0.02,0.09,0.21
22/04/2015,0.03,0.01,0.1,0.21
23/04/2015,0.03,0.01,0.09,0.22
24/04/2015,0.03,0.03,0.1,0.22
27/04/2015,0.02,0.01,0.1,0.22
28/04/2015,0.02,-0.02,0.09,0.24
29/04/2015,0.01,-0.02,0.07,0.24
30/04/2015,0.01,-0.01,0.06,0.23
01/05/2015,0.01,0,0.05,0.24
04/05/2015,0.02,0.01,0.08,0.24
05/05/2015,0.01,0.01,0.08,0.23
06/05/2015,0.02,0.02,0.08,0.24
07/05/2015,0.01,0.01,0.08,0.23
08/05/2015,0.01,0.01,0.08,0.22
11/05/2015,0.02,0.02,0.09,0.23
12/05/2015,0.03,0.01,0.09,0.23
13/05/2015,0.02,0.02,0.09,0.22
14/05/2015,0.01,0,0.08,0.21
15/05/2015,0.02,0.02,0.09,0.21
18/05/2015,0.02,0.01,0.08,0.2
19/05/2015,0.02,0.02,0.07,0.2
20/05/2015,0.02,0.02,0.08,0.2
21/05/2015,0.02,0.02,0.07,0.19
22/05/2015,0.02,0.01,0.08,0.2
25/05/2015,.,.,.,.
26/05/2015,0.02,0.01,0.09,0.21
27/05/2015,0.01,0.02,0.09,0.26
28/05/2015,0.01,0.01,0.08,0.25
29/05/2015,0.01,0.01,0.06,0.25
01/06/2015,0.02,0.02,0.07,0.25
02/06/2015,0.01,0.02,0.07,0.25
03/06/2015,0.02,0.02,0.07,0.25
04/06/2015,0.02,0.02,0.08,0.26
05/06/2015,0.03,0.02,0.08,0.27
08/06/2015,0.02,0.01,0.09,0.25
09/06/2015,0.02,0.01,0.08,0.25
10/06/2015,0.02,0.01,0.1,0.26
11/06/2015,0.01,0.01,0.1,0.26
12/06/2015,0.02,0.01,0.1,0.26
15/06/2015,0.02,0,0.11,0.25
16/06/2015,0.01,0,0.11,0.25
17/06/2015,0.01,0,0.1,0.24
18/06/2015,0.01,-0.01,0.08,0.23
19/06/2015,0.01,-0.01,0.05,0.22
22/06/2015,0.01,-0.02,0.08,0.24
23/06/2015,0.01,-0.01,0.09,0.29
24/06/2015,0.01,-0.01,0.08,0.29
25/06/2015,0.01,-0.01,0.07,0.28
26/06/2015,0.01,0,0.08,0.28
29/06/2015,0.02,-0.01,0.11,0.26
30/06/2015,0.01,0.02,0.11,0.27
01/07/2015,0.01,0.01,0.13,0.27
02/07/2015,0.01,0.01,0.1,0.25
03/07/2015,.,.,.,.
06/07/2015,0.02,0.01,0.09,0.24
07/07/2015,0.02,0.02,0.08,0.23
08/07/2015,0.02,0.02,0.08,0.22
09/07/2015,0.03,0.02,0.08,0.23
10/07/2015,0.01,0.01,0.09,0.26
13/07/2015,0.02,0.02,0.1,0.25
14/07/2015,0.01,0.03,0.1,0.24
15/07/2015,0.02,0.03,0.11,0.25
16/07/2015,0.02,0.03,0.1,0.26
17/07/2015,0.03,0.03,0.11,0.26
20/07/2015,0.04,0.03,0.14,0.28
21/07/2015,0.03,0.04,0.13,0.33
22/07/2015,0.04,0.04,0.13,0.33
23/07/2015,0.03,0.04,0.13,0.32
24/07/2015,0.04,0.04,0.13,0.31
27/07/2015,0.05,0.04,0.15,0.31
28/07/2015,0.05,0.05,0.14,0.31
29/07/2015,0.06,0.05,0.14,0.32
30/07/2015,0.07,0.05,0.15,0.34
31/07/2015,0.08,0.04,0.14,0.31
03/08/2015,0.08,0.02,0.17,0.31
04/08/2015,0.08,0.05,0.18,0.35
05/08/2015,0.08,0.05,0.19,0.36
06/08/2015,0.04,0.04,0.19,0.33
07/08/2015,0.06,0.03,0.22,0.36
10/08/2015,0.12,0.02,0.24,0.37
11/08/2015,0.1,0.06,0.23,0.35
12/08/2015,0.1,0.06,0.22,0.35
13/08/2015,0.1,0.06,0.23,0.37
14/08/2015,0.09,0.04,0.24,0.38
17/08/2015,0.1,0.02,0.24,0.37
18/08/2015,0.07,0.05,0.25,0.41
19/08/2015,0.05,0.05,0.22,0.38
20/08/2015,0.02,0.01,0.21,0.38
21/08/2015,0.03,0.02,0.2,0.35
24/08/2015,0.06,0.02,0.2,0.32
25/08/2015,0.07,0.04,0.19,0.35
26/08/2015,0.06,0.03,0.2,0.34
27/08/2015,0.06,0.02,0.21,0.35
28/08/2015,0.06,0.02,0.24,0.36
31/08/2015,0.08,0,0.27,0.37
01/09/2015,0.03,0.01,0.26,0.37
02/09/2015,0.03,0.01,0.25,0.35
03/09/2015,0.02,0.02,0.24,0.34
04/09/2015,0.02,0.02,0.23,0.34
07/09/2015,.,.,.,.
08/09/2015,0.06,0.02,0.27,0.36
09/09/2015,0.03,0.02,0.26,0.36
10/09/2015,0.02,0.02,0.25,0.36
11/09/2015,0.04,0.04,0.24,0.37
14/09/2015,0.07,0.02,0.26,0.37
15/09/2015,0.07,0,0.27,0.46
16/09/2015,0.06,-0.01,0.24,0.45
17/09/2015,0.01,-0.01,0.16,0.38
18/09/2015,-0.01,-0.01,0.1,0.34
21/09/2015,0.01,-0.01,0.11,0.35
22/09/2015,-0.01,-0.02,0.1,0.34
23/09/2015,0.01,-0.03,0.09,0.33
24/09/2015,0.01,-0.03,0.09,0.31
25/09/2015,-0.01,-0.02,0.07,0.33
28/09/2015,0.01,-0.02,0.1,0.32
29/09/2015,0.01,-0.01,0.09,0.31
30/09/2015,-0.01,-0.02,0.08,0.31
01/10/2015,-0.02,-0.01,0.08,0.29
02/10/2015,0,-0.02,0.06,0.23
05/10/2015,0.01,-0.02,0.06,0.24
06/10/2015,0,-0.01,0.07,0.23
07/10/2015,0,0,0.08,0.24
08/10/2015,-0.01,-0.01,0.07,0.24
09/10/2015,0.01,0.01,0.07,0.25
12/10/2015,.,.,.,.
13/10/2015,0.01,0,0.08,0.24
14/10/2015,0,0,0.08,0.21
15/10/2015,0.01,0,0.08,0.21
16/10/2015,0.01,0.03,0.07,0.22
19/10/2015,0.02,0.07,0.12,0.22
20/10/2015,0.02,0.08,0.12,0.22
21/10/2015,0.01,0.01,0.12,0.22
22/10/2015,0,0.02,0.11,0.22
23/10/2015,0.01,0.01,0.13,0.23
26/10/2015,0.02,0.01,0.16,0.23
27/10/2015,0.03,0.01,0.18,0.27
28/10/2015,0.04,0.03,0.21,0.31
29/10/2015,0.07,0.02,0.21,0.31
30/10/2015,0.08,0.01,0.22,0.32
02/11/2015,0.08,0.01,0.27,0.34
03/11/2015,0.06,0.07,0.26,0.36
04/11/2015,0.05,0.07,0.27,0.37
05/11/2015,0.05,0.04,0.27,0.39
06/11/2015,0.08,0.04,0.31,0.43
09/11/2015,0.14,0.05,0.34,0.43
10/11/2015,0.13,0.08,0.34,0.5
11/11/2015,.,.,.,.
12/11/2015,0.14,0.08,0.34,0.5
13/11/2015,0.13,0.03,0.3,0.49
16/11/2015,0.15,0.04,0.33,0.48
17/11/2015,0.14,0.07,0.34,0.48
18/11/2015,0.12,0.07,0.31,0.47
19/11/2015,0.11,0.06,0.3,0.47
20/11/2015,0.11,0.05,0.3,0.47
23/11/2015,0.14,0.05,0.35,0.48
24/11/2015,0.16,0.13,0.36,0.49
25/11/2015,0.19,0.14,0.38,0.49
26/11/2015,.,.,.,.
27/11/2015,0.17,0.13,0.37,0.47
30/11/2015,0.22,0.1,0.42,0.48
01/12/2015,0.21,0.19,0.41,0.48
02/12/2015,0.21,0.19,0.41,0.49
03/12/2015,0.21,0.18,0.44,0.54
04/12/2015,0.22,0.17,0.48,0.57
07/12/2015,0.29,0.2,0.56,0.64
08/12/2015,0.27,0.23,0.57,0.74
09/12/2015,0.26,0.19,0.52,0.7
10/12/2015,0.24,0.19,0.54,0.69
11/12/2015,0.22,0.15,0.51,0.66
14/12/2015,0.26,0.12,0.53,0.66
15/12/2015,0.25,0.21,0.53,0.67
16/12/2015,0.27,0.2,0.5,0.68
17/12/2015,0.23,0.18,0.47,0.67
18/12/2015,0.19,0.16,0.46,0.65
21/12/2015,0.24,0.13,0.5,0.62
22/12/2015,0.21,0.19,0.46,0.63
23/12/2015,0.2,0.19,0.46,0.62
24/12/2015,0.2,0.15,0.48,0.61
25/12/2015,.,.,.,.
28/12/2015,0.23,0.12,0.5,0.63
29/12/2015,0.23,0.18,0.49,0.63
30/12/2015,0.21,0.08,0.46,0.6
31/12/2015,0.16,0.14,0.48,0.61
01/01/2016,.,.,.,.
04/01/2016,0.22,0.17,0.48,0.57
05/01/2016,0.2,0.2,0.48,0.67
06/01/2016,0.21,0.21,0.46,0.65
07/01/2016,0.2,0.2,0.45,0.64
08/01/2016,0.2,0.2,0.44,0.62
11/01/2016,0.21,0.19,0.47,0.61
12/01/2016,0.21,0.22,0.46,0.6
13/01/2016,0.22,0.22,0.45,0.58
14/01/2016,0.25,0.22,0.42,0.53
15/01/2016,0.23,0.19,0.36,0.47
18/01/2016,.,.,.,.
19/01/2016,0.26,0.2,0.37,0.46
20/01/2016,0.26,0.26,0.34,0.41
21/01/2016,0.28,0.27,0.37,0.42
22/01/2016,0.3,0.25,0.4,0.45
25/01/2016,0.31,0.24,0.42,0.44
26/01/2016,0.31,0.29,0.44,0.45
27/01/2016,0.32,0.27,0.42,0.44
28/01/2016,0.34,0.25,0.44,0.45
29/01/2016,0.32,0.21,0.42,0.44
01/02/2016,0.35,0.17,0.46,0.46
02/02/2016,0.34,0.26,0.46,0.53
03/02/2016,0.33,0.27,0.45,0.53
04/02/2016,0.29,0.24,0.42,0.51
05/02/2016,0.29,0.22,0.44,0.54
08/02/2016,0.32,0.2,0.41,0.5
09/02/2016,0.3,0.27,0.42,0.51
10/02/2016,0.31,0.27,0.41,0.51
11/02/2016,0.28,0.27,0.38,0.46
12/02/2016,0.29,0.25,0.38,0.49
15/02/2016,.,.,.,.
16/02/2016,0.3,0.22,0.41,0.49
17/02/2016,0.3,0.28,0.42,0.51
18/02/2016,0.3,0.28,0.44,0.51
19/02/2016,0.3,0.26,0.45,0.51
22/02/2016,0.33,0.27,0.45,0.53
23/02/2016,0.32,0.28,0.46,0.53
24/02/2016,0.33,0.28,0.45,0.53
25/02/2016,0.32,0.26,0.45,0.54
26/02/2016,0.32,0.25,0.46,0.57
29/02/2016,0.33,0.22,0.49,0.6
01/03/2016,0.33,0.29,0.49,0.67
02/03/2016,0.35,0.27,0.47,0.66
03/03/2016,0.27,0.25,0.45,0.64
04/03/2016,0.28,0.25,0.46,0.66
07/03/2016,0.32,0.26,0.48,0.65
08/03/2016,0.29,0.27,0.47,0.66
09/03/2016,0.3,0.27,0.46,0.66
10/03/2016,0.31,0.27,0.49,0.67
11/03/2016,0.32,0.27,0.5,0.68
14/03/2016,0.34,0.27,0.51,0.68
15/03/2016,0.34,0.29,0.51,0.69
16/03/2016,0.31,0.28,0.46,0.64
17/03/2016,0.29,0.29,0.46,0.62
18/03/2016,0.29,0.27,0.43,0.6
21/03/2016,0.31,0.25,0.45,0.6
22/03/2016,0.3,0.28,0.45,0.61
23/03/2016,0.3,0.27,0.45,0.61
24/03/2016,0.29,0.24,0.45,0.6
25/03/2016,.,.,.,.
28/03/2016,0.29,0.18,0.48,0.62
29/03/2016,0.23,0.18,0.44,0.62
30/03/2016,0.2,0.14,0.38,0.6
31/03/2016,0.21,0.18,0.38,0.58
01/04/2016,0.23,0.2,0.39,0.61
04/04/2016,0.23,0.18,0.38,0.58
05/04/2016,0.23,0.19,0.36,0.55
06/04/2016,0.23,0.19,0.35,0.54
07/04/2016,0.23,0.2,0.35,0.51
08/04/2016,0.23,0.2,0.33,0.52
11/04/2016,0.23,0.19,0.34,0.51
12/04/2016,0.22,0.21,0.34,0.52
13/04/2016,0.23,0.21,0.35,0.53
14/04/2016,0.22,0.21,0.36,0.53
15/04/2016,0.22,0.19,0.36,0.51
18/04/2016,0.22,0.15,0.35,0.5
19/04/2016,0.21,0.18,0.36,0.51
20/04/2016,0.23,0.18,0.35,0.51
21/04/2016,0.23,0.19,0.36,0.53
22/04/2016,0.23,0.19,0.37,0.53
25/04/2016,0.25,0.16,0.4,0.54
26/04/2016,0.24,0.19,0.42,0.6
27/04/2016,0.24,0.18,0.39,0.57
28/04/2016,0.22,0.17,0.38,0.55
29/04/2016,0.22,0.16,0.39,0.55
02/05/2016,0.22,0.1,0.4,0.54
03/05/2016,0.21,0.18,0.39,0.52
04/05/2016,0.19,0.18,0.38,0.51
05/05/2016,0.2,0.2,0.38,0.5
06/05/2016,0.19,0.2,0.38,0.5
09/05/2016,0.24,0.21,0.37,0.49
10/05/2016,0.24,0.25,0.35,0.5
11/05/2016,0.26,0.25,0.36,0.51
12/05/2016,0.27,0.25,0.36,0.52
13/05/2016,0.28,0.24,0.37,0.53
16/05/2016,0.28,0.2,0.38,0.54
17/05/2016,0.28,0.25,0.39,0.55
18/05/2016,0.3,0.25,0.42,0.6
19/05/2016,0.3,0.24,0.42,0.61
20/05/2016,0.32,0.25,0.45,0.64
23/05/2016,0.35,0.25,0.47,0.65
24/05/2016,0.35,0.27,0.47,0.68
25/05/2016,0.33,0.23,0.46,0.66
